100004874 	01 	1
100004874 	20 	1
100004874 	21 	1
100004876 	16 	1
100004877 	10 	1
100004878 	15 	1
100004879 	21 	1
100004882 	18 	3
100004882 	15 	3
100004882 	16 	3
100004887 	11 	1
100004887 	13 	1
100004887 	12 	1
100004888 	00 	6
100004889 	13 	3
100004890 	13 	1
100004891 	13 	2
100004893 	08 	2
100004894 	13 	3
100004895 	14 	3
100004896 	17 	1
100004898 	04 	1
100004899 	12 	3
100004900 	11 	1
100004901 	15 	3
100004903 	11 	28
100004904 	00 	14
100004905 	00 	1
100004907 	14 	1
100004909 	12 	2
100004910 	03 	1
100004911 	03 	2
100004912 	14 	1
100004913 	14 	3
100004914 	03 	3
100004915 	19 	1
100004917 	14 	1
100004919 	21 	2
100004921 	15 	1
100004921 	21 	1
100004921 	22 	1
100004921 	16 	1
100004921 	18 	1
100004921 	20 	1
100004922 	00 	1
100004923 	15 	1
100004924 	16 	1
100004926 	18 	1
100004927 	06 	1
100004927 	16 	1
100004928 	15 	3
100004928 	14 	3
100004931 	06 	1
100004933 	10 	1
100004933 	13 	1
100004933 	12 	1
100004934 	01 	2
100004935 	17 	2
100004936 	00 	1
100004936 	16 	1
100004937 	20 	1
100004937 	07 	1
100004937 	16 	1
100004938 	15 	1
100004938 	17 	1
100004940 	22 	2
100004941 	18 	2
100004942 	17 	1
100004943 	14 	2
100004944 	18 	1
100004944 	00 	1
100004945 	17 	1
100004946 	18 	1
100004947 	10 	3
100004948 	07 	17
100004952 	17 	2
100004953 	19 	1
100004954 	21 	1
100004955 	18 	1
100004955 	13 	1
100004955 	21 	1
100004955 	22 	1
100004955 	16 	1
100004957 	18 	7
100004959 	18 	5
100004959 	17 	5
100004960 	16 	1
100004961 	19 	1
100004961 	18 	1
100004961 	17 	1
100004962 	01 	4
100004962 	17 	4
100004965 	17 	1
100004965 	22 	1
100004966 	18 	3
100004967 	18 	2
100004967 	20 	2
100004967 	21 	2
100004968 	11 	1
100004970 	18 	1
100004971 	18 	1
100004971 	21 	1
100004973 	18 	1
100004975 	18 	1
100004975 	23 	1
100004980 	19 	4
100004981 	12 	5
100004982 	08 	4
100004986 	13 	1
100004989 	17 	4
100004990 	12 	1
100004991 	07 	1
100004992 	17 	1
100004993 	17 	1
100004994 	13 	1
100004995 	20 	14
100004997 	18 	1
100004997 	17 	1
100004998 	06 	3
100004999 	16 	4
100005000 	19 	4
100005001 	05 	2
100005001 	16 	2
100005002 	10 	2
100005006 	17 	5
100005007 	09 	1
100005007 	14 	1
100005009 	06 	1
100005011 	22 	2
100005012 	19 	1
100005012 	17 	1
100005013 	08 	1
100005014 	15 	1
100005015 	16 	1
100005016 	13 	1
100005018 	19 	1
100005019 	13 	1
100005019 	01 	1
100005019 	20 	1
100005023 	12 	1
100005023 	15 	1
100005023 	17 	1
100005026 	21 	2
100005027 	12 	6
100005027 	23 	6
100005028 	22 	2
100005029 	23 	1
100005031 	20 	1
100005031 	21 	1
100005032 	13 	5
100005035 	00 	5
100005037 	22 	1
100005038 	00 	1
100005039 	02 	2
100005040 	04 	3
100005041 	19 	3
100005042 	18 	1
100005044 	20 	2
100005046 	20 	1
100005046 	17 	1
100005047 	05 	1
100005048 	11 	4
100005048 	10 	4
100005048 	21 	4
100005048 	22 	4
100005049 	21 	1
100005050 	18 	1
100005050 	00 	1
100005052 	09 	1
100005052 	22 	1
100005054 	20 	1
100005055 	07 	11
100005056 	04 	3
100005057 	21 	2
100005058 	17 	2
100005060 	23 	3
100005062 	23 	1
100005064 	19 	2
100005064 	13 	2
100005065 	01 	1
100005067 	19 	2
100005069 	19 	5
100005069 	06 	5
100005071 	13 	3
100005071 	14 	3
100005073 	22 	1
100005073 	23 	1
100005074 	14 	4
100005075 	21 	3
100005075 	23 	3
100005079 	17 	2
100005079 	16 	2
100005080 	22 	3
100005082 	16 	1
100005083 	04 	2
100005084 	23 	2
100005085 	05 	5
100005087 	18 	2
100005087 	00 	2
100005088 	08 	1
100005090 	22 	2
100005091 	21 	2
100005092 	13 	1
100005094 	21 	2
100005095 	13 	11
100005097 	23 	4
100005100 	15 	1
100005100 	14 	1
100005101 	22 	9
100005103 	11 	2
100005106 	04 	2
100005108 	02 	2
100005108 	23 	2
100005110 	20 	14
100005113 	04 	1
100005114 	18 	2
100005118 	02 	1
100005119 	14 	1
100005119 	22 	1
100005121 	02 	1
100005124 	03 	4
100005125 	00 	4
100005129 	03 	2
100005131 	20 	5
100005134 	03 	1
100005136 	00 	3
100005137 	15 	1
100005138 	00 	1
100005138 	09 	1
100005138 	23 	1
100005140 	00 	5
100005141 	04 	1
100005142 	03 	1
100005143 	18 	2
100005144 	03 	1
100005146 	02 	1
100005146 	10 	1
100005147 	13 	3
100005147 	14 	3
100005151 	01 	2
100005153 	00 	3
100005154 	03 	1
100005156 	20 	39
100005157 	19 	1
100005158 	18 	2
100005158 	00 	2
100005160 	10 	5
100005160 	12 	5
100005160 	21 	5
100005162 	19 	1
100005162 	01 	1
100005163 	15 	2
100005164 	18 	6
100005165 	23 	6
100005166 	06 	1
100005167 	18 	2
100005167 	13 	2
100005169 	02 	1
100005170 	22 	1
100005171 	13 	1
100005172 	02 	2
100005172 	14 	2
100005174 	09 	7
100005175 	16 	5
100005177 	13 	1
100005179 	17 	1
100005180 	20 	2
100005180 	04 	2
100005181 	02 	3
100005181 	04 	3
100005184 	03 	1
100005185 	19 	5
100005187 	01 	1
100005190 	08 	2
100005191 	17 	1
100005192 	03 	1
100005192 	15 	1
100005192 	14 	1
100005192 	05 	1
100005192 	18 	1
100005192 	20 	1
100005194 	06 	4
100005195 	11 	2
100005195 	19 	2
100005195 	00 	2
100005195 	22 	2
100005195 	16 	2
100005196 	13 	1
100005196 	17 	1
100005197 	04 	4
100005198 	05 	1
100005199 	16 	2
100005200 	18 	1
100005202 	10 	1
100005203 	10 	1
100005203 	08 	1
100005205 	11 	3
100005205 	23 	3
100005206 	06 	1
100005206 	16 	1
100005207 	09 	4
100005208 	21 	1
100005210 	06 	1
100005211 	16 	2
100005214 	03 	1
100005214 	06 	1
100005214 	21 	1
100005214 	20 	1
100005216 	00 	1
100005219 	18 	4
100005224 	18 	1
100005224 	01 	1
100005225 	12 	25
100005226 	19 	1
100005226 	08 	1
100005226 	05 	1
100005227 	07 	1
100005228 	10 	1
100005230 	18 	1
100005231 	03 	1
100005231 	06 	1
100005231 	04 	1
100005231 	05 	1
100005231 	18 	1
100005231 	16 	1
100005235 	03 	1
100005235 	08 	1
100005238 	00 	1
100005243 	09 	2
100005243 	17 	2
100005245 	06 	4
100005246 	08 	1
100005246 	20 	1
100005247 	19 	3
100005247 	13 	3
100005248 	19 	1
100005248 	13 	1
100005249 	12 	17
100005250 	11 	1
100005251 	15 	1
100005253 	15 	1
100005253 	23 	1
100005254 	18 	1
100005256 	16 	1
100005259 	11 	1
100005259 	08 	1
100005259 	12 	1
100005260 	00 	2
100005261 	09 	2
100005262 	20 	1
100005262 	16 	1
100005262 	15 	1
100005262 	21 	1
100005262 	10 	1
100005263 	01 	17
100005264 	02 	4
100005265 	13 	3
100005267 	13 	1
100005268 	21 	5
100005269 	07 	6
100005270 	18 	1
100005270 	14 	1
100005270 	17 	1
100005272 	05 	2
100005273 	18 	1
100005273 	07 	1
100005273 	05 	1
100005274 	11 	1
100005275 	15 	1
100005275 	14 	1
100005276 	13 	2
100005278 	18 	2
100005283 	17 	2
100005287 	21 	4
100005297 	09 	4
100005298 	09 	9
100005299 	20 	2
100005300 	13 	1
100005301 	18 	2
100005303 	17 	3
100005304 	04 	3
100005304 	16 	3
100005306 	19 	1
100005307 	18 	1
100005308 	02 	1
100005308 	03 	1
100005308 	04 	1
100005309 	15 	2
100005310 	15 	1
100005312 	18 	1
100005312 	20 	1
100005314 	08 	1
100005315 	19 	18
100005316 	20 	1
100005316 	05 	1
100005320 	04 	1
100005323 	15 	3
100005325 	02 	1
100005325 	13 	1
100005328 	23 	3
100005329 	07 	5
100005330 	23 	17
100005332 	15 	3
100005334 	05 	2
100005335 	14 	3
100005336 	11 	1
100005336 	10 	1
100005337 	02 	1
100005338 	20 	3
100005339 	02 	1
100005339 	11 	1
100005339 	13 	1
100005339 	16 	1
100005340 	13 	1
100005340 	16 	1
100005341 	06 	1
100005341 	17 	1
100005342 	12 	1
100005345 	07 	3
100005346 	11 	1
100005348 	08 	1
100005348 	15 	1
100005349 	13 	1
100005351 	17 	2
100005352 	02 	2
100005352 	20 	2
100005353 	10 	5
100005354 	15 	2
100005356 	20 	1
100005356 	21 	1
100005360 	21 	3
100005361 	00 	133
100005363 	12 	2
100005364 	12 	3
100005365 	17 	1
100005366 	02 	2
100005366 	15 	2
100005367 	15 	2
100005368 	20 	6
100005368 	22 	6
100005369 	23 	5
100005370 	08 	1
100005370 	09 	1
100005371 	10 	3
100005371 	17 	3
100005372 	13 	5
100005375 	10 	2
100005379 	15 	1
100005380 	05 	3
100005382 	23 	1
100005383 	13 	1
100005383 	04 	1
100005383 	22 	1
100005384 	17 	2
100005385 	08 	11
100005388 	17 	1
100005390 	14 	1
100005390 	17 	1
100005391 	20 	1
100005391 	07 	1
100005391 	21 	1
100005391 	14 	1
100005392 	01 	1
100005392 	06 	1
100005392 	04 	1
100005395 	19 	2
100005395 	14 	2
100005395 	16 	2
100005396 	14 	80
100005397 	23 	3
100005398 	08 	9
100005398 	06 	9
100005398 	22 	9
100005399 	06 	2
100005403 	16 	1
100005404 	02 	5
100005406 	22 	3
100005408 	10 	1
100005408 	20 	1
100005409 	10 	10
100005410 	01 	2
100005411 	19 	1
100005411 	23 	1
100005414 	00 	1
100005414 	23 	1
100005415 	03 	42
100005416 	15 	11
100005417 	01 	3
100005418 	09 	3
100005419 	00 	3
100005421 	14 	1
100005423 	17 	1
100005426 	17 	3
100005427 	02 	3
100005429 	19 	1
100005429 	04 	1
100005429 	16 	1
100005430 	02 	2
100005430 	18 	2
100005430 	06 	2
100005432 	16 	2
100005433 	16 	2
100005435 	21 	1
100005437 	01 	8
100005438 	05 	2
100005439 	21 	2
100005441 	12 	1
100005443 	13 	1
100005443 	20 	1
100005444 	05 	16
100005445 	16 	2
100005448 	13 	2
100005449 	19 	1
100005449 	13 	1
100005449 	17 	1
100005450 	19 	1
100005451 	18 	1
100005452 	04 	3
100005452 	16 	3
100005453 	17 	1
100005454 	02 	2
100005455 	18 	1
100005455 	16 	1
100005456 	20 	3
100005457 	13 	2
100005457 	15 	2
100005457 	16 	2
100005459 	05 	2
100005460 	19 	2
100005462 	22 	1
100005463 	14 	3
100005464 	21 	1
100005465 	20 	2
100005466 	02 	1
100005466 	11 	1
100005466 	17 	1
100005466 	03 	1
100005467 	01 	1
100005467 	20 	1
100005468 	12 	1
100005469 	19 	3
100005470 	18 	2
100005470 	14 	2
100005471 	19 	3
100005472 	16 	2
100005474 	16 	2
100005476 	09 	4
100005477 	15 	1
100005480 	17 	5
100005481 	10 	1
100005481 	20 	1
100005482 	19 	3
100005485 	02 	2
100005487 	19 	1
100005488 	02 	1
100005488 	19 	1
100005488 	20 	1
100005490 	11 	3
100005491 	23 	1
100005493 	21 	1
100005494 	05 	1
100005499 	03 	2
100005500 	06 	3
100005500 	15 	3
100005501 	13 	3
100005502 	23 	1
100005504 	21 	5
100005506 	22 	2
100005510 	03 	7
100005513 	02 	1
100005513 	18 	1
100005513 	22 	1
100005513 	04 	1
100005513 	05 	1
100005514 	19 	2
100005514 	13 	2
100005514 	20 	2
100005516 	20 	2
100005517 	15 	1
100005517 	14 	1
100005518 	19 	1
100005518 	07 	1
100005520 	20 	3
100005521 	18 	2
100005521 	17 	2
100005522 	15 	3
100005522 	05 	3
100005525 	21 	3
100005526 	23 	2
100005527 	15 	1
100005527 	14 	1
100005529 	19 	1
100005531 	17 	1
100005532 	02 	3
100005533 	17 	7
100005535 	14 	1
100005540 	18 	6
100005542 	08 	1
100005543 	14 	1
100005544 	00 	1
100005545 	02 	3
100005547 	05 	1
100005548 	14 	4
100005548 	07 	4
100005549 	02 	1
100005551 	02 	1
100005551 	04 	1
100005555 	04 	1
100005556 	01 	2
100005556 	20 	2
100005557 	13 	3
100005560 	15 	1
100005562 	06 	1
100005562 	17 	1
100005564 	01 	2
100005564 	12 	2
100005564 	06 	2
100005564 	07 	2
100005565 	18 	2
100005566 	04 	2
100005568 	00 	1
100005568 	07 	1
100005569 	08 	1
100005570 	16 	6
100005572 	01 	2
100005573 	13 	1
100005573 	17 	1
100005575 	17 	3
100005576 	00 	7
100005577 	08 	2
100005578 	08 	1
100005578 	23 	1
100005579 	14 	1
100005581 	01 	11
100005585 	12 	1
100005586 	11 	1
100005586 	18 	1
100005586 	09 	1
100005586 	04 	1
100005586 	17 	1
100005587 	11 	1
100005587 	19 	1
100005587 	17 	1
100005588 	13 	1
100005589 	19 	2
100005589 	01 	2
100005590 	03 	1
100005590 	07 	1
100005590 	22 	1
100005591 	02 	2
100005592 	13 	1
100005593 	14 	1
100005594 	21 	9
100005595 	15 	1
100005596 	01 	1
100005599 	09 	8
100005602 	13 	6
100005603 	19 	4
100005603 	07 	4
100005604 	06 	1
100005604 	22 	1
100005604 	04 	1
100005606 	02 	3
100005606 	03 	3
100005606 	21 	3
100005608 	15 	1
100005609 	06 	1
100005611 	09 	1
100005612 	02 	1
100005612 	07 	1
100005612 	21 	1
100005612 	16 	1
100005613 	02 	2
100005614 	07 	2
100005614 	21 	2
100005614 	14 	2
100005619 	16 	1
100005620 	06 	5
100005622 	19 	1
100005623 	20 	1
100005625 	06 	1
100005630 	04 	1
100005631 	17 	2
100005631 	16 	2
100005632 	19 	15
100005632 	12 	15
100005633 	19 	2
100005634 	20 	1
100005635 	03 	1
100005636 	18 	2
100005638 	17 	1
100005639 	17 	1
100005640 	21 	5
100005642 	12 	3
100005643 	16 	1
100005645 	16 	2
100005646 	18 	4
100005647 	10 	2
100005652 	09 	2
100005654 	17 	3
100005656 	18 	2
100005657 	19 	3
100005657 	13 	3
100005657 	12 	3
100005659 	19 	3
100005661 	19 	2
100005662 	19 	1
100005662 	16 	1
100005664 	17 	5
100005665 	19 	1
100005666 	09 	1
100005666 	04 	1
100005668 	18 	1
100005668 	15 	1
100005669 	19 	2
100005670 	19 	1
100005670 	18 	1
100005670 	20 	1
100005672 	20 	4
100005672 	21 	4
100005673 	19 	1
100005674 	20 	1
100005675 	12 	1
100005678 	03 	2
100005678 	22 	2
100005681 	19 	1
100005686 	08 	1
100005687 	14 	1
100005688 	03 	2
100005688 	14 	2
100005688 	22 	2
100005689 	18 	1
100005689 	17 	1
100005690 	13 	3
100005691 	17 	2
100005692 	19 	1
100005692 	05 	1
100005693 	17 	5
100005694 	10 	3
100005695 	20 	1
100005695 	13 	1
100005695 	06 	1
100005695 	14 	1
100005698 	09 	1
100005698 	07 	1
100005699 	17 	2
100005701 	16 	5
100005702 	19 	1
100005707 	19 	2
100005707 	03 	2
100005708 	17 	6
100005709 	15 	4
100005710 	18 	1
100005712 	15 	1
100005713 	21 	4
100005714 	03 	6
100005716 	04 	1
100005719 	10 	1
100005719 	13 	1
100005719 	21 	1
100005719 	16 	1
100005720 	18 	1
100005721 	03 	1
100005723 	13 	1
100005723 	12 	1
100005724 	05 	3
100005727 	02 	1
100005727 	12 	1
100005728 	11 	1
100005730 	21 	1
100005731 	10 	1
100005731 	08 	1
100005731 	07 	1
100005733 	15 	2
100005734 	07 	8
100005736 	17 	4
100005737 	01 	2
100005737 	06 	2
100005740 	14 	2
100005743 	12 	3
100005745 	13 	3
100005745 	12 	3
100005745 	14 	3
100005745 	04 	3
100005746 	15 	1
100005747 	03 	1
100005747 	09 	1
100005747 	04 	1
100005748 	08 	3
100005748 	12 	3
100005748 	07 	3
100005748 	22 	3
100005751 	13 	1
100005753 	00 	1
100005753 	01 	1
100005753 	21 	1
100005754 	00 	2
100005756 	17 	2
100005757 	09 	1
100005757 	17 	1
100005758 	11 	1
100005759 	20 	1
100005760 	15 	1
100005761 	12 	1
100005761 	09 	1
100005761 	07 	1
100005761 	05 	1
100005762 	09 	1
100005763 	12 	2
100005764 	12 	4
100005765 	10 	3
100005765 	00 	3
100005767 	12 	1
100005767 	09 	1
100005768 	15 	1
100005769 	23 	2
100005771 	03 	2
100005773 	21 	1
100005774 	13 	1
100005775 	20 	4
100005781 	06 	1
100005781 	20 	1
100005781 	21 	1
100005781 	22 	1
100005781 	23 	1
100005783 	00 	1
100005784 	20 	4
100005785 	11 	2
100005788 	14 	2
100005789 	18 	1
100005794 	06 	2
100005795 	22 	2
100005797 	02 	2
100005798 	19 	1
100005800 	13 	3
100005801 	19 	1
100005801 	18 	1
100005801 	13 	1
100005801 	14 	1
100005802 	13 	1
100005803 	22 	16
100005804 	00 	1
100005804 	01 	1
100005806 	13 	3
100005806 	16 	3
100005807 	19 	2
100005808 	00 	3
100005809 	19 	1
100005811 	03 	1
100005812 	15 	1
100005812 	22 	1
100005813 	18 	1
100005813 	21 	1
100005815 	19 	3
100005815 	15 	3
100005815 	20 	3
100005816 	02 	2
100005817 	03 	2
100005818 	18 	1
100005818 	06 	1
100005819 	11 	1
100005819 	13 	1
100005819 	12 	1
100005819 	15 	1
100005819 	00 	1
100005820 	22 	2
100005821 	14 	1
100005822 	19 	2
100005825 	08 	2
100005826 	00 	2
100005828 	20 	1
100005828 	04 	1
100005830 	17 	5
100005831 	17 	1
100005833 	14 	1
100005834 	19 	2
100005835 	08 	1
100005836 	01 	2
100005838 	20 	6
100005839 	00 	2
100005841 	15 	1
100005841 	04 	1
100005842 	15 	1
100005842 	04 	1
100005842 	05 	1
100005843 	16 	1
100005845 	11 	1
100005845 	12 	1
100005847 	08 	3
100005848 	19 	1
100005849 	15 	1
100005849 	22 	1
100005853 	18 	1
100005854 	13 	13
100005855 	22 	1
100005856 	19 	6
100005857 	13 	3
100005857 	14 	3
100005858 	15 	1
100005861 	10 	4
100005863 	22 	3
100005864 	18 	3
100005866 	01 	1
100005866 	14 	1
100005870 	19 	2
100005874 	00 	1
100005878 	16 	4
100005879 	14 	1
100005880 	14 	2
100005882 	00 	2
100005883 	21 	3
100005886 	22 	9
100005887 	23 	1
100005891 	04 	1
100005893 	03 	1
100005893 	06 	1
100005893 	20 	1
100005893 	23 	1
100005894 	00 	4
100005895 	13 	4
100005896 	19 	1
100005896 	13 	1
100005896 	12 	1
100005896 	20 	1
100005896 	16 	1
100005897 	00 	2
100005899 	00 	2
100005902 	03 	2
100005903 	16 	1
100005903 	09 	1
100005903 	14 	1
100005903 	05 	1
100005905 	22 	2
100005906 	02 	6
100005914 	16 	1
100005915 	23 	2
100005916 	22 	10
100005917 	02 	5
100005918 	08 	19
100005919 	22 	1
100005922 	07 	1
100005923 	14 	2
100005924 	02 	1
100005927 	12 	1
100005928 	06 	1
100005929 	21 	11
100005932 	15 	1
100005932 	04 	1
100005933 	02 	6
100005934 	02 	3
100005935 	04 	1
100005936 	19 	2
100005936 	01 	2
100005938 	02 	1
100005938 	00 	1
100005938 	23 	1
100005940 	00 	1
100005941 	17 	4
100005942 	14 	2
100005943 	15 	1
100005943 	16 	1
100005944 	18 	1
100005944 	21 	1
100005945 	01 	2
100005946 	05 	1
100005952 	17 	1
100005955 	16 	11
100005956 	04 	1
100005957 	21 	2
100005959 	03 	1
100005960 	03 	1
100005964 	17 	1
100005965 	01 	5
100005971 	06 	1
100005971 	04 	1
100005971 	16 	1
100005972 	04 	1
100005974 	04 	1
100005976 	13 	1
100005976 	01 	1
100005979 	03 	18
100005981 	05 	5
100005982 	11 	2
100005982 	17 	2
100005982 	05 	2
100005984 	14 	1
100005987 	02 	4
100005988 	01 	3
100005992 	05 	1
100005995 	03 	12
100005995 	04 	12
100005997 	05 	2
100005998 	10 	3
100006001 	03 	1
100006001 	08 	1
100006001 	21 	1
100006003 	20 	1
100006005 	03 	3
100006006 	21 	3
100006007 	10 	1
100006007 	22 	1
100006007 	23 	1
100006010 	03 	1
100006010 	15 	1
100006012 	13 	11
100006014 	10 	4
100006016 	01 	1
100006018 	03 	4
100006018 	20 	4
100006018 	21 	4
100006018 	04 	4
100006019 	01 	1
100006020 	13 	2
100006020 	14 	2
100006021 	21 	11
100006023 	07 	1
100006024 	10 	2
100006024 	21 	2
100006025 	03 	1
100006030 	01 	2
100006032 	17 	4
100006034 	02 	1
100006036 	01 	6
100006037 	12 	3
100006038 	02 	1
100006039 	19 	3
100006041 	20 	2
100006041 	04 	2
100006041 	05 	2
100006042 	14 	1
100006043 	13 	8
100006047 	06 	2
100006050 	07 	1
100006054 	14 	2
100006060 	15 	1
100006062 	18 	2
100006063 	04 	1
100006063 	05 	1
100006066 	18 	2
100006072 	16 	1
100006073 	15 	6
100006074 	00 	2
100006076 	07 	3
100006081 	20 	12
100006082 	03 	1
100006082 	04 	1
100006084 	01 	1
100006085 	00 	1
100006086 	18 	1
100006086 	04 	1
100006087 	08 	3
100006088 	17 	2
100006090 	14 	1
100006090 	17 	1
100006091 	14 	1
100006092 	07 	1
100006093 	19 	1
100006094 	18 	1
100006094 	16 	1
100006095 	16 	3
100006096 	05 	3
100006097 	17 	2
100006098 	17 	1
100006099 	11 	1
100006099 	13 	1
100006101 	13 	3
100006101 	14 	3
100006102 	04 	1
100006103 	15 	1
100006106 	21 	1
100006106 	17 	1
100006106 	14 	1
100006108 	22 	2
100006109 	07 	2
100006110 	16 	1
100006111 	23 	4
100006112 	13 	1
100006114 	02 	2
100006115 	10 	8
100006115 	09 	8
100006115 	22 	8
100006117 	14 	1
100006118 	19 	1
100006118 	16 	1
100006120 	03 	1
100006120 	07 	1
100006120 	05 	1
100006121 	20 	2
100006121 	21 	2
100006121 	22 	2
100006122 	13 	1
100006123 	19 	1
100006126 	00 	1
100006127 	19 	1
100006128 	19 	1
100006128 	20 	1
100006129 	16 	1
100006130 	19 	1
100006131 	18 	4
100006132 	20 	2
100006133 	19 	1
100006134 	12 	23
100006137 	16 	1
100006138 	19 	2
100006138 	14 	2
100006140 	18 	5
100006142 	19 	1
100006144 	19 	1
100006144 	18 	1
100006144 	20 	1
100006145 	02 	1
100006145 	01 	1
100006148 	19 	1
100006149 	19 	1
100006149 	20 	1
100006150 	15 	2
100006152 	02 	9
100006152 	17 	9
100006153 	00 	1
100006153 	09 	1
100006153 	22 	1
100006153 	23 	1
100006157 	19 	2
100006157 	10 	2
100006157 	16 	2
100006160 	10 	1
100006162 	20 	2
100006164 	19 	1
100006164 	00 	1
100006164 	15 	1
100006165 	17 	1
100006166 	00 	2
100006168 	09 	1
100006168 	07 	1
100006169 	19 	1
100006171 	03 	1
100006171 	17 	1
100006171 	05 	1
100006172 	13 	4
100006174 	16 	1
100006175 	15 	3
100006177 	17 	5
100006178 	03 	4
100006178 	21 	4
100006180 	14 	7
100006182 	16 	1
100006183 	03 	5
100006185 	18 	3
100006186 	11 	2
100006186 	16 	2
100006187 	20 	9
100006188 	20 	1
100006189 	15 	3
100006189 	17 	3
100006191 	16 	3
100006192 	19 	9
100006192 	20 	9
100006193 	19 	4
100006193 	16 	4
100006195 	18 	2
100006197 	19 	3
100006200 	08 	2
100006201 	16 	1
100006204 	01 	28
100006208 	22 	1
100006212 	18 	1
100006212 	20 	1
100006212 	22 	1
100006212 	23 	1
100006214 	04 	3
100006217 	20 	1
100006219 	13 	1
100006219 	15 	1
100006219 	07 	1
100006219 	21 	1
100006219 	16 	1
100006221 	03 	7
100006221 	20 	7
100006224 	22 	3
100006225 	21 	1
100006231 	22 	1
100006233 	09 	1
100006235 	07 	1
100006235 	22 	1
100006236 	22 	1
100006239 	03 	2
100006239 	04 	2
100006243 	03 	9
100006244 	23 	1
100006248 	03 	1
100006248 	22 	1
100006248 	04 	1
100006249 	23 	1
100006252 	14 	1
100006255 	06 	1
100006255 	07 	1
100006257 	19 	2
100006261 	04 	1
100006262 	02 	2
100006262 	00 	2
100006262 	20 	2
100006263 	14 	2
100006264 	13 	1
100006264 	14 	1
100006264 	17 	1
100006265 	14 	1
100006266 	21 	2
100006266 	23 	2
100006268 	12 	1
100006268 	20 	1
100006268 	17 	1
100006269 	18 	2
100006270 	03 	5
100006272 	10 	1
100006272 	09 	1
100006274 	13 	1
100006277 	23 	5
100006278 	21 	1
100006279 	16 	5
100006280 	11 	1
100006280 	16 	1
100006282 	06 	1
100006283 	16 	1
100006283 	05 	1
100006284 	18 	1
100006284 	09 	1
100006284 	14 	1
100006285 	17 	1
100006288 	22 	1
100006291 	12 	10
100006293 	22 	2
100006295 	20 	1
100006297 	05 	1
100006300 	21 	1
100006302 	01 	1
100006303 	23 	5
100006307 	23 	2
100006310 	00 	1
100006314 	23 	4
100006316 	07 	1
100006317 	03 	1
100006320 	11 	5
100006321 	00 	1
100006322 	00 	1
100006322 	20 	1
100006325 	19 	1
100006325 	08 	1
100006325 	09 	1
100006325 	20 	1
100006328 	03 	1
100006329 	17 	1
100006333 	03 	1
100006334 	03 	1
100006335 	11 	2
100006335 	00 	2
100006336 	02 	1
100006336 	03 	1
100006336 	17 	1
100006339 	02 	9
100006340 	03 	1
100006342 	10 	1
100006342 	08 	1
100006342 	06 	1
100006342 	05 	1
100006343 	03 	2
100006344 	03 	1
100006345 	03 	1
100006346 	02 	1
100006347 	19 	1
100006347 	03 	1
100006349 	19 	3
100006352 	16 	2
100006354 	03 	1
100006354 	01 	1
100006354 	15 	1
100006354 	17 	1
100006355 	21 	4
100006357 	01 	3
100006359 	19 	1
100006359 	11 	1
100006359 	18 	1
100006359 	22 	1
100006359 	10 	1
100006362 	03 	1
100006363 	19 	2
100006363 	17 	2
100006364 	00 	6
100006365 	18 	1
100006365 	20 	1
100006366 	21 	1
100006367 	19 	2
100006370 	01 	1
100006371 	14 	1
100006372 	19 	1
100006372 	03 	1
100006372 	20 	1
100006373 	10 	1
100006373 	21 	1
100006373 	16 	1
100006376 	03 	2
100006377 	00 	1
100006377 	21 	1
100006377 	08 	1
100006378 	18 	2
100006378 	14 	2
100006379 	02 	1
100006380 	04 	2
100006381 	19 	4
100006381 	04 	4
100006382 	15 	12
100006385 	06 	1
100006386 	15 	12
100006387 	07 	1
100006388 	09 	3
100006388 	07 	3
100006390 	22 	1
100006390 	17 	1
100006391 	14 	3
100006392 	16 	1
100006393 	11 	1
100006393 	08 	1
100006393 	07 	1
100006394 	01 	2
100006394 	04 	2
100006394 	05 	2
100006395 	15 	1
100006396 	11 	1
100006397 	03 	4
100006398 	21 	1
100006398 	17 	1
100006400 	06 	2
100006401 	05 	1
100006404 	06 	1
100006404 	07 	1
100006405 	04 	1
100006406 	10 	4
100006407 	13 	1
100006407 	15 	1
100006407 	08 	1
100006408 	04 	1
100006412 	06 	1
100006413 	16 	2
100006414 	04 	2
100006415 	07 	1
100006417 	14 	3
100006418 	10 	2
100006420 	05 	1
100006422 	22 	6
100006423 	13 	2
100006424 	18 	7
100006424 	21 	7
100006425 	02 	1
100006425 	00 	1
100006425 	01 	1
100006428 	04 	1
100006429 	06 	1
100006432 	13 	2
100006435 	04 	3
100006436 	14 	3
100006438 	11 	4
100006441 	07 	3
100006442 	07 	2
100006443 	11 	2
100006444 	08 	1
100006444 	09 	1
100006448 	23 	5
100006449 	20 	2
100006452 	11 	1
100006452 	14 	1
100006453 	11 	1
100006454 	00 	2
100006455 	20 	4
100006456 	19 	1
100006459 	13 	1
100006460 	12 	1
100006461 	22 	2
100006464 	13 	1
100006464 	12 	1
100006469 	11 	1
100006469 	00 	1
100006470 	15 	5
100006471 	08 	1
100006471 	09 	1
100006471 	00 	1
100006471 	05 	1
100006472 	16 	3
100006473 	08 	2
100006474 	10 	3
100006475 	05 	1
100006476 	11 	4
100006478 	19 	1
100006478 	03 	1
100006478 	06 	1
100006478 	05 	1
100006479 	18 	5
100006480 	15 	1
100006481 	17 	2
100006482 	10 	2
100006484 	10 	4
100006485 	07 	1
